BoxAWetWeight,Urea_Kgs,Season,Variety,Country,BoxBLength,PlotSize_acres,CAN_Kgs,Year,BoxBDryWeight,DAP_Kgs,NPK_Kgs,BoxALength,BoxAWidth,PlantingDate,BoxBWetWeight,ImgID,Longitude,BoxBWidth,Latitude,BoxADryWeight,Quality,human_lat,human_lon,model_lat,model_lon,source_folder,id_x,datetime,platform,properties_x,geometry,type,collection,bbox,stac_version,properties_y,id_y,links,assets,Folder_Season,File_Name,Storage_Path,BoxAArea,BoxBArea,YieldBoxA_per_m2,YieldBoxB_per_m2,AvgSampleYield_per_m2,EstimatedYieldKG,YieldPerAcre,Standardized_Season,SeasonYear,RainType
,,2017 LR,,Kenya,8,0.5,25,2017,11.55,25,,8,5,,,id_0041145e,34.30252102,5,0.326630179,14.15,0,,,0.326608889,34.30248963,east_african_field_centers_planet_label_0041145e,east_african_field_centers_planet_source_0041145e,2017-06-01T00:00:00.000000Z,,"{""datetime"": ""2017-06-01T00:00:00.000000Z"", ""label:description"": ""Coordinate Labels"", ""label:properties"": null, ""label:type"": ""coordinates""}","{'coordinates': [[34.30072436004306, 0.3248335482376343], [34.30072436004306, 0.3284268097623656], [34.30431767995694, 0.3248335482376343], [34.30431767995694, 0.3284268097623656], [34.30072436004306, 0.3248335482376343]], 'type': 'polygon'}",Feature,east_african_field_centers_planet_source,"[34.30072436004306, 0.3248335482376343, 34.30431767995694, 0.3284268097623656]",1.0.0,"{'datetime': '2017-06-01T00:00:00.000000Z', 'platform': 'Planet Labs'}",east_african_field_centers_planet_source_0041145e,"[{'href': '../collection.json', 'rel': 'collection'}, {'href': '../collection.json', 'rel': 'parent'}]","{'jun17': {'href': 'jun17.png', 'type': 'image/png'}, 'dec17': {'href': 'dec17.png', 'type': 'image/png'}, 'jun18': {'href': 'jun18.png', 'type': 'image/png'}, 'dec18': {'href': 'dec18.png', 'type': 'image/png'}, 'json-metadata': {'href': 'metadata.json', 'title': 'Metadata', 'type': 'text/json', 'roles': ['metadata']}}",17-Jun,id_0041145e.png,C:\Users\Administrator\Desktop\results\jun17\id_0041145e.png,40,40,0.35375,0.28875,0.32125,650.0268875,1300.053775,2017 Long rains,2017,Long rains
,,2017 LR,,Kenya,8,0.5,25,2017,11.55,25,,8,5,,,id_0041145e,34.30252102,5,0.326630179,14.15,0,,,0.326608889,34.30248963,east_african_field_centers_planet_label_0041145e,east_african_field_centers_planet_source_0041145e,2017-06-01T00:00:00.000000Z,,"{""datetime"": ""2017-06-01T00:00:00.000000Z"", ""label:description"": ""Coordinate Labels"", ""label:properties"": null, ""label:type"": ""coordinates""}","{'coordinates': [[34.30072436004306, 0.3248335482376343], [34.30072436004306, 0.3284268097623656], [34.30431767995694, 0.3248335482376343], [34.30431767995694, 0.3284268097623656], [34.30072436004306, 0.3248335482376343]], 'type': 'polygon'}",Feature,east_african_field_centers_planet_source,"[34.30072436004306, 0.3248335482376343, 34.30431767995694, 0.3284268097623656]",1.0.0,"{'datetime': '2017-06-01T00:00:00.000000Z', 'platform': 'Planet Labs'}",east_african_field_centers_planet_source_0041145e,"[{'href': '../collection.json', 'rel': 'collection'}, {'href': '../collection.json', 'rel': 'parent'}]","{'jun17': {'href': 'jun17.png', 'type': 'image/png'}, 'dec17': {'href': 'dec17.png', 'type': 'image/png'}, 'jun18': {'href': 'jun18.png', 'type': 'image/png'}, 'dec18': {'href': 'dec18.png', 'type': 'image/png'}, 'json-metadata': {'href': 'metadata.json', 'title': 'Metadata', 'type': 'text/json', 'roles': ['metadata']}}",18-Jun,id_0041145e.png,C:\Users\Administrator\Desktop\results\jun18\id_0041145e.png,40,40,0.35375,0.28875,0.32125,650.0268875,1300.053775,2017 Long rains,2017,Long rains
,,2018 LR,,Kenya,,0.5,,2018,5,,,,,,,id_0042d879,35.0489751,,0.3878306,7,0,,,0.387851749,35.04894478,east_african_field_centers_planet_label_0042d879,east_african_field_centers_planet_source_0042d879,2018-06-01T00:00:00.000000Z,,"{""datetime"": ""2018-06-01T00:00:00.000000Z"", ""label:description"": ""Coordinate Labels"", ""label:properties"": null, ""label:type"": ""coordinates""}","{'coordinates': [[35.047178427998006, 0.38603396915807353], [35.047178427998006, 0.3896272308419264], [35.05077177200199, 0.38603396915807353], [35.05077177200199, 0.3896272308419264], [35.047178427998006, 0.38603396915807353]], 'type': 'polygon'}",Feature,east_african_field_centers_planet_source,"[35.047178427998006, 0.38603396915807353, 35.05077177200199, 0.3896272308419264]",1.0.0,"{'datetime': '2018-06-01T00:00:00.000000Z', 'platform': 'Planet Labs'}",east_african_field_centers_planet_source_0042d879,"[{'href': '../collection.json', 'rel': 'collection'}, {'href': '../collection.json', 'rel': 'parent'}]","{'jun17': {'href': 'jun17.png', 'type': 'image/png'}, 'dec17': {'href': 'dec17.png', 'type': 'image/png'}, 'jun18': {'href': 'jun18.png', 'type': 'image/png'}, 'dec18': {'href': 'dec18.png', 'type': 'image/png'}, 'json-metadata': {'href': 'metadata.json', 'title': 'Metadata', 'type': 'text/json', 'roles': ['metadata']}}",17-Dec,id_0042d879.png,C:\Users\Administrator\Desktop\results\dec17\id_0042d879.png,,,,,,,,2018 Long rains,2018,Long rains
,,2018 LR,,Kenya,,0.5,,2018,5,,,,,,,id_0042d879,35.0489751,,0.3878306,7,0,,,0.387851749,35.04894478,east_african_field_centers_planet_label_0042d879,east_african_field_centers_planet_source_0042d879,2018-06-01T00:00:00.000000Z,,"{""datetime"": ""2018-06-01T00:00:00.000000Z"", ""label:description"": ""Coordinate Labels"", ""label:properties"": null, ""label:type"": ""coordinates""}","{'coordinates': [[35.047178427998006, 0.38603396915807353], [35.047178427998006, 0.3896272308419264], [35.05077177200199, 0.38603396915807353], [35.05077177200199, 0.3896272308419264], [35.047178427998006, 0.38603396915807353]], 'type': 'polygon'}",Feature,east_african_field_centers_planet_source,"[35.047178427998006, 0.38603396915807353, 35.05077177200199, 0.3896272308419264]",1.0.0,"{'datetime': '2018-06-01T00:00:00.000000Z', 'platform': 'Planet Labs'}",east_african_field_centers_planet_source_0042d879,"[{'href': '../collection.json', 'rel': 'collection'}, {'href': '../collection.json', 'rel': 'parent'}]","{'jun17': {'href': 'jun17.png', 'type': 'image/png'}, 'dec17': {'href': 'dec17.png', 'type': 'image/png'}, 'jun18': {'href': 'jun18.png', 'type': 'image/png'}, 'dec18': {'href': 'dec18.png', 'type': 'image/png'}, 'json-metadata': {'href': 'metadata.json', 'title': 'Metadata', 'type': 'text/json', 'roles': ['metadata']}}",18-Dec,id_0042d879.png,C:\Users\Administrator\Desktop\results\dec18\id_0042d879.png,,,,,,,,2018 Long rains,2018,Long rains
,,2018 LR,,Kenya,,0.5,,2018,5,,,,,,,id_0042d879,35.0489751,,0.3878306,7,0,,,0.387851749,35.04894478,east_african_field_centers_planet_label_0042d879,east_african_field_centers_planet_source_0042d879,2018-06-01T00:00:00.000000Z,,"{""datetime"": ""2018-06-01T00:00:00.000000Z"", ""label:description"": ""Coordinate Labels"", ""label:properties"": null, ""label:type"": ""coordinates""}","{'coordinates': [[35.047178427998006, 0.38603396915807353], [35.047178427998006, 0.3896272308419264], [35.05077177200199, 0.38603396915807353], [35.05077177200199, 0.3896272308419264], [35.047178427998006, 0.38603396915807353]], 'type': 'polygon'}",Feature,east_african_field_centers_planet_source,"[35.047178427998006, 0.38603396915807353, 35.05077177200199, 0.3896272308419264]",1.0.0,"{'datetime': '2018-06-01T00:00:00.000000Z', 'platform': 'Planet Labs'}",east_african_field_centers_planet_source_0042d879,"[{'href': '../collection.json', 'rel': 'collection'}, {'href': '../collection.json', 'rel': 'parent'}]","{'jun17': {'href': 'jun17.png', 'type': 'image/png'}, 'dec17': {'href': 'dec17.png', 'type': 'image/png'}, 'jun18': {'href': 'jun18.png', 'type': 'image/png'}, 'dec18': {'href': 'dec18.png', 'type': 'image/png'}, 'json-metadata': {'href': 'metadata.json', 'title': 'Metadata', 'type': 'text/json', 'roles': ['metadata']}}",17-Jun,id_0042d879.png,C:\Users\Administrator\Desktop\results\jun17\id_0042d879.png,,,,,,,,2018 Long rains,2018,Long rains
,,2018 LR,,Kenya,,0.5,,2018,5,,,,,,,id_0042d879,35.0489751,,0.3878306,7,0,,,0.387851749,35.04894478,east_african_field_centers_planet_label_0042d879,east_african_field_centers_planet_source_0042d879,2018-06-01T00:00:00.000000Z,,"{""datetime"": ""2018-06-01T00:00:00.000000Z"", ""label:description"": ""Coordinate Labels"", ""label:properties"": null, ""label:type"": ""coordinates""}","{'coordinates': [[35.047178427998006, 0.38603396915807353], [35.047178427998006, 0.3896272308419264], [35.05077177200199, 0.38603396915807353], [35.05077177200199, 0.3896272308419264], [35.047178427998006, 0.38603396915807353]], 'type': 'polygon'}",Feature,east_african_field_centers_planet_source,"[35.047178427998006, 0.38603396915807353, 35.05077177200199, 0.3896272308419264]",1.0.0,"{'datetime': '2018-06-01T00:00:00.000000Z', 'platform': 'Planet Labs'}",east_african_field_centers_planet_source_0042d879,"[{'href': '../collection.json', 'rel': 'collection'}, {'href': '../collection.json', 'rel': 'parent'}]","{'jun17': {'href': 'jun17.png', 'type': 'image/png'}, 'dec17': {'href': 'dec17.png', 'type': 'image/png'}, 'jun18': {'href': 'jun18.png', 'type': 'image/png'}, 'dec18': {'href': 'dec18.png', 'type': 'image/png'}, 'json-metadata': {'href': 'metadata.json', 'title': 'Metadata', 'type': 'text/json', 'roles': ['metadata']}}",18-Jun,id_0042d879.png,C:\Users\Administrator\Desktop\results\jun18\id_0042d879.png,,,,,,,,2018 Long rains,2018,Long rains
6.2,,2016 LR,,Kenya,8,0.5,8,2016,3.1,10,,,5,,5.7,id_0045b830,34.41542023,,0.532095966,3.5,0,,,0.532073206,34.4153999,east_african_field_centers_planet_label_0045b830,east_african_field_centers_planet_source_0045b830,2016-06-01T00:00:00.000000Z,,"{""datetime"": ""2016-06-01T00:00:00.000000Z"", ""label:description"": ""Coordinate Labels"", ""label:properties"": null, ""label:type"": ""coordinates""}","{'coordinates': [[34.41362352143846, 0.5302993349165975], [34.41362352143846, 0.5338925970834023], [34.417216938561545, 0.5302993349165975], [34.417216938561545, 0.5338925970834023], [34.41362352143846, 0.5302993349165975]], 'type': 'polygon'}",Feature,east_african_field_centers_planet_source,"[34.41362352143846, 0.5302993349165975, 34.417216938561545, 0.5338925970834023]",1.0.0,"{'datetime': '2016-06-01T00:00:00.000000Z', 'platform': 'Planet Labs'}",east_african_field_centers_planet_source_0045b830,"[{'href': '../collection.json', 'rel': 'collection'}, {'href': '../collection.json', 'rel': 'parent'}]","{'jun17': {'href': 'jun17.png', 'type': 'image/png'}, 'dec17': {'href': 'dec17.png', 'type': 'image/png'}, 'jun18': {'href': 'jun18.png', 'type': 'image/png'}, 'dec18': {'href': 'dec18.png', 'type': 'image/png'}, 'json-metadata': {'href': 'metadata.json', 'title': 'Metadata', 'type': 'text/json', 'roles': ['metadata']}}",17-Dec,id_0045b830.png,C:\Users\Administrator\Desktop\results\dec17\id_0045b830.png,,,,,,,,2016 Long rains,2016,Long rains
6.2,,2016 LR,,Kenya,8,0.5,8,2016,3.1,10,,,5,,5.7,id_0045b830,34.41542023,,0.532095966,3.5,0,,,0.532073206,34.4153999,east_african_field_centers_planet_label_0045b830,east_african_field_centers_planet_source_0045b830,2016-06-01T00:00:00.000000Z,,"{""datetime"": ""2016-06-01T00:00:00.000000Z"", ""label:description"": ""Coordinate Labels"", ""label:properties"": null, ""label:type"": ""coordinates""}","{'coordinates': [[34.41362352143846, 0.5302993349165975], [34.41362352143846, 0.5338925970834023], [34.417216938561545, 0.5302993349165975], [34.417216938561545, 0.5338925970834023], [34.41362352143846, 0.5302993349165975]], 'type': 'polygon'}",Feature,east_african_field_centers_planet_source,"[34.41362352143846, 0.5302993349165975, 34.417216938561545, 0.5338925970834023]",1.0.0,"{'datetime': '2016-06-01T00:00:00.000000Z', 'platform': 'Planet Labs'}",east_african_field_centers_planet_source_0045b830,"[{'href': '../collection.json', 'rel': 'collection'}, {'href': '../collection.json', 'rel': 'parent'}]","{'jun17': {'href': 'jun17.png', 'type': 'image/png'}, 'dec17': {'href': 'dec17.png', 'type': 'image/png'}, 'jun18': {'href': 'jun18.png', 'type': 'image/png'}, 'dec18': {'href': 'dec18.png', 'type': 'image/png'}, 'json-metadata': {'href': 'metadata.json', 'title': 'Metadata', 'type': 'text/json', 'roles': ['metadata']}}",18-Dec,id_0045b830.png,C:\Users\Administrator\Desktop\results\dec18\id_0045b830.png,,,,,,,,2016 Long rains,2016,Long rains
6.2,,2016 LR,,Kenya,8,0.5,8,2016,3.1,10,,,5,,5.7,id_0045b830,34.41542023,,0.532095966,3.5,0,,,0.532073206,34.4153999,east_african_field_centers_planet_label_0045b830,east_african_field_centers_planet_source_0045b830,2016-06-01T00:00:00.000000Z,,"{""datetime"": ""2016-06-01T00:00:00.000000Z"", ""label:description"": ""Coordinate Labels"", ""label:properties"": null, ""label:type"": ""coordinates""}","{'coordinates': [[34.41362352143846, 0.5302993349165975], [34.41362352143846, 0.5338925970834023], [34.417216938561545, 0.5302993349165975], [34.417216938561545, 0.5338925970834023], [34.41362352143846, 0.5302993349165975]], 'type': 'polygon'}",Feature,east_african_field_centers_planet_source,"[34.41362352143846, 0.5302993349165975, 34.417216938561545, 0.5338925970834023]",1.0.0,"{'datetime': '2016-06-01T00:00:00.000000Z', 'platform': 'Planet Labs'}",east_african_field_centers_planet_source_0045b830,"[{'href': '../collection.json', 'rel': 'collection'}, {'href': '../collection.json', 'rel': 'parent'}]","{'jun17': {'href': 'jun17.png', 'type': 'image/png'}, 'dec17': {'href': 'dec17.png', 'type': 'image/png'}, 'jun18': {'href': 'jun18.png', 'type': 'image/png'}, 'dec18': {'href': 'dec18.png', 'type': 'image/png'}, 'json-metadata': {'href': 'metadata.json', 'title': 'Metadata', 'type': 'text/json', 'roles': ['metadata']}}",17-Jun,id_0045b830.png,C:\Users\Administrator\Desktop\results\jun17\id_0045b830.png,,,,,,,,2016 Long rains,2016,Long rains
6.2,,2016 LR,,Kenya,8,0.5,8,2016,3.1,10,,,5,,5.7,id_0045b830,34.41542023,,0.532095966,3.5,0,,,0.532073206,34.4153999,east_african_field_centers_planet_label_0045b830,east_african_field_centers_planet_source_0045b830,2016-06-01T00:00:00.000000Z,,"{""datetime"": ""2016-06-01T00:00:00.000000Z"", ""label:description"": ""Coordinate Labels"", ""label:properties"": null, ""label:type"": ""coordinates""}","{'coordinates': [[34.41362352143846, 0.5302993349165975], [34.41362352143846, 0.5338925970834023], [34.417216938561545, 0.5302993349165975], [34.417216938561545, 0.5338925970834023], [34.41362352143846, 0.5302993349165975]], 'type': 'polygon'}",Feature,east_african_field_centers_planet_source,"[34.41362352143846, 0.5302993349165975, 34.417216938561545, 0.5338925970834023]",1.0.0,"{'datetime': '2016-06-01T00:00:00.000000Z', 'platform': 'Planet Labs'}",east_african_field_centers_planet_source_0045b830,"[{'href': '../collection.json', 'rel': 'collection'}, {'href': '../collection.json', 'rel': 'parent'}]","{'jun17': {'href': 'jun17.png', 'type': 'image/png'}, 'dec17': {'href': 'dec17.png', 'type': 'image/png'}, 'jun18': {'href': 'jun18.png', 'type': 'image/png'}, 'dec18': {'href': 'dec18.png', 'type': 'image/png'}, 'json-metadata': {'href': 'metadata.json', 'title': 'Metadata', 'type': 'text/json', 'roles': ['metadata']}}",18-Jun,id_0045b830.png,C:\Users\Administrator\Desktop\results\jun18\id_0045b830.png,,,,,,,,2016 Long rains,2016,Long rains
22,,2018 LR,dk8031,Kenya,6,1,25,2018,,50,,6,6,2/10/2018,23.45,id_00488cc1,34.67217394,6,-0.804703891,,3,-0.804703891,34.67217394,-0.804678715,34.6721807,east_african_field_centers_planet_label_00488cc1,east_african_field_centers_planet_source_00488cc1,2018-06-01T00:00:00.000000Z,,"{""datetime"": ""2018-06-01T00:00:00.000000Z"", ""label:description"": ""Coordinate Labels"", ""label:properties"": null, ""label:type"": ""coordinates""}","{'coordinates': [[34.67037713104214, -0.8065005227464463], [34.67037713104214, -0.8029072592535536], [34.67397074895786, -0.8065005227464463], [34.67397074895786, -0.8029072592535536], [34.67037713104214, -0.8065005227464463]], 'type': 'polygon'}",Feature,east_african_field_centers_planet_source,"[34.67037713104214, -0.8065005227464463, 34.67397074895786, -0.8029072592535536]",1.0.0,"{'datetime': '2018-06-01T00:00:00.000000Z', 'platform': 'Planet Labs'}",east_african_field_centers_planet_source_00488cc1,"[{'href': '../collection.json', 'rel': 'collection'}, {'href': '../collection.json', 'rel': 'parent'}]","{'jun17': {'href': 'jun17.png', 'type': 'image/png'}, 'dec17': {'href': 'dec17.png', 'type': 'image/png'}, 'jun18': {'href': 'jun18.png', 'type': 'image/png'}, 'dec18': {'href': 'dec18.png', 'type': 'image/png'}, 'json-metadata': {'href': 'metadata.json', 'title': 'Metadata', 'type': 'text/json', 'roles': ['metadata']}}",17-Dec,id_00488cc1.png,C:\Users\Administrator\Desktop\results\dec17\id_00488cc1.png,36,36,,,,,,2018 Long rains,2018,Long rains
22,,2018 LR,dk8031,Kenya,6,1,25,2018,,50,,6,6,2/10/2018,23.45,id_00488cc1,34.67217394,6,-0.804703891,,3,-0.804703891,34.67217394,-0.804678715,34.6721807,east_african_field_centers_planet_label_00488cc1,east_african_field_centers_planet_source_00488cc1,2018-06-01T00:00:00.000000Z,,"{""datetime"": ""2018-06-01T00:00:00.000000Z"", ""label:description"": ""Coordinate Labels"", ""label:properties"": null, ""label:type"": ""coordinates""}","{'coordinates': [[34.67037713104214, -0.8065005227464463], [34.67037713104214, -0.8029072592535536], [34.67397074895786, -0.8065005227464463], [34.67397074895786, -0.8029072592535536], [34.67037713104214, -0.8065005227464463]], 'type': 'polygon'}",Feature,east_african_field_centers_planet_source,"[34.67037713104214, -0.8065005227464463, 34.67397074895786, -0.8029072592535536]",1.0.0,"{'datetime': '2018-06-01T00:00:00.000000Z', 'platform': 'Planet Labs'}",east_african_field_centers_planet_source_00488cc1,"[{'href': '../collection.json', 'rel': 'collection'}, {'href': '../collection.json', 'rel': 'parent'}]","{'jun17': {'href': 'jun17.png', 'type': 'image/png'}, 'dec17': {'href': 'dec17.png', 'type': 'image/png'}, 'jun18': {'href': 'jun18.png', 'type': 'image/png'}, 'dec18': {'href': 'dec18.png', 'type': 'image/png'}, 'json-metadata': {'href': 'metadata.json', 'title': 'Metadata', 'type': 'text/json', 'roles': ['metadata']}}",18-Dec,id_00488cc1.png,C:\Users\Administrator\Desktop\results\dec18\id_00488cc1.png,36,36,,,,,,2018 Long rains,2018,Long rains
22,,2018 LR,dk8031,Kenya,6,1,25,2018,,50,,6,6,2/10/2018,23.45,id_00488cc1,34.67217394,6,-0.804703891,,3,-0.804703891,34.67217394,-0.804678715,34.6721807,east_african_field_centers_planet_label_00488cc1,east_african_field_centers_planet_source_00488cc1,2018-06-01T00:00:00.000000Z,,"{""datetime"": ""2018-06-01T00:00:00.000000Z"", ""label:description"": ""Coordinate Labels"", ""label:properties"": null, ""label:type"": ""coordinates""}","{'coordinates': [[34.67037713104214, -0.8065005227464463], [34.67037713104214, -0.8029072592535536], [34.67397074895786, -0.8065005227464463], [34.67397074895786, -0.8029072592535536], [34.67037713104214, -0.8065005227464463]], 'type': 'polygon'}",Feature,east_african_field_centers_planet_source,"[34.67037713104214, -0.8065005227464463, 34.67397074895786, -0.8029072592535536]",1.0.0,"{'datetime': '2018-06-01T00:00:00.000000Z', 'platform': 'Planet Labs'}",east_african_field_centers_planet_source_00488cc1,"[{'href': '../collection.json', 'rel': 'collection'}, {'href': '../collection.json', 'rel': 'parent'}]","{'jun17': {'href': 'jun17.png', 'type': 'image/png'}, 'dec17': {'href': 'dec17.png', 'type': 'image/png'}, 'jun18': {'href': 'jun18.png', 'type': 'image/png'}, 'dec18': {'href': 'dec18.png', 'type': 'image/png'}, 'json-metadata': {'href': 'metadata.json', 'title': 'Metadata', 'type': 'text/json', 'roles': ['metadata']}}",17-Jun,id_00488cc1.png,C:\Users\Administrator\Desktop\results\jun17\id_00488cc1.png,36,36,,,,,,2018 Long rains,2018,Long rains
22,,2018 LR,dk8031,Kenya,6,1,25,2018,,50,,6,6,2/10/2018,23.45,id_00488cc1,34.67217394,6,-0.804703891,,3,-0.804703891,34.67217394,-0.804678715,34.6721807,east_african_field_centers_planet_label_00488cc1,east_african_field_centers_planet_source_00488cc1,2018-06-01T00:00:00.000000Z,,"{""datetime"": ""2018-06-01T00:00:00.000000Z"", ""label:description"": ""Coordinate Labels"", ""label:properties"": null, ""label:type"": ""coordinates""}","{'coordinates': [[34.67037713104214, -0.8065005227464463], [34.67037713104214, -0.8029072592535536], [34.67397074895786, -0.8065005227464463], [34.67397074895786, -0.8029072592535536], [34.67037713104214, -0.8065005227464463]], 'type': 'polygon'}",Feature,east_african_field_centers_planet_source,"[34.67037713104214, -0.8065005227464463, 34.67397074895786, -0.8029072592535536]",1.0.0,"{'datetime': '2018-06-01T00:00:00.000000Z', 'platform': 'Planet Labs'}",east_african_field_centers_planet_source_00488cc1,"[{'href': '../collection.json', 'rel': 'collection'}, {'href': '../collection.json', 'rel': 'parent'}]","{'jun17': {'href': 'jun17.png', 'type': 'image/png'}, 'dec17': {'href': 'dec17.png', 'type': 'image/png'}, 'jun18': {'href': 'jun18.png', 'type': 'image/png'}, 'dec18': {'href': 'dec18.png', 'type': 'image/png'}, 'json-metadata': {'href': 'metadata.json', 'title': 'Metadata', 'type': 'text/json', 'roles': ['metadata']}}",18-Jun,id_00488cc1.png,C:\Users\Administrator\Desktop\results\jun18\id_00488cc1.png,36,36,,,,,,2018 Long rains,2018,Long rains
7.1,,2018 LR,Ks_614,Tanzania,6,1,,2018,6.1,25,,6,6,,9,id_004993bd,35.4457815,6,-8.0996181,5.5,,,,-8.099613308,35.44578849,east_african_field_centers_planet_label_004993bd,east_african_field_centers_planet_source_004993bd,2018-06-01T00:00:00.000000Z,,"{""datetime"": ""2018-06-01T00:00:00.000000Z"", ""label:description"": ""Coordinate Labels"", ""label:properties"": null, ""label:type"": ""coordinates""}","{'coordinates': [[35.44396664693334, -8.101414849175683], [35.44396664693334, -8.097821350824313], [35.447596353066665, -8.101414849175683], [35.447596353066665, -8.097821350824313], [35.44396664693334, -8.101414849175683]], 'type': 'polygon'}",Feature,east_african_field_centers_planet_source,"[35.44396664693334, -8.101414849175683, 35.447596353066665, -8.097821350824313]",1.0.0,"{'datetime': '2018-06-01T00:00:00.000000Z', 'platform': 'Planet Labs'}",east_african_field_centers_planet_source_004993bd,"[{'href': '../collection.json', 'rel': 'collection'}, {'href': '../collection.json', 'rel': 'parent'}]","{'jun17': {'href': 'jun17.png', 'type': 'image/png'}, 'dec17': {'href': 'dec17.png', 'type': 'image/png'}, 'jun18': {'href': 'jun18.png', 'type': 'image/png'}, 'dec18': {'href': 'dec18.png', 'type': 'image/png'}, 'json-metadata': {'href': 'metadata.json', 'title': 'Metadata', 'type': 'text/json', 'roles': ['metadata']}}",17-Dec,id_004993bd.png,C:\Users\Administrator\Desktop\results\dec17\id_004993bd.png,36,36,0.152777778,0.169444444,0.161111111,651.9941111,651.9941111,2018 Long rains,2018,Long rains
7.1,,2018 LR,Ks_614,Tanzania,6,1,,2018,6.1,25,,6,6,,9,id_004993bd,35.4457815,6,-8.0996181,5.5,,,,-8.099613308,35.44578849,east_african_field_centers_planet_label_004993bd,east_african_field_centers_planet_source_004993bd,2018-06-01T00:00:00.000000Z,,"{""datetime"": ""2018-06-01T00:00:00.000000Z"", ""label:description"": ""Coordinate Labels"", ""label:properties"": null, ""label:type"": ""coordinates""}","{'coordinates': [[35.44396664693334, -8.101414849175683], [35.44396664693334, -8.097821350824313], [35.447596353066665, -8.101414849175683], [35.447596353066665, -8.097821350824313], [35.44396664693334, -8.101414849175683]], 'type': 'polygon'}",Feature,east_african_field_centers_planet_source,"[35.44396664693334, -8.101414849175683, 35.447596353066665, -8.097821350824313]",1.0.0,"{'datetime': '2018-06-01T00:00:00.000000Z', 'platform': 'Planet Labs'}",east_african_field_centers_planet_source_004993bd,"[{'href': '../collection.json', 'rel': 'collection'}, {'href': '../collection.json', 'rel': 'parent'}]","{'jun17': {'href': 'jun17.png', 'type': 'image/png'}, 'dec17': {'href': 'dec17.png', 'type': 'image/png'}, 'jun18': {'href': 'jun18.png', 'type': 'image/png'}, 'dec18': {'href': 'dec18.png', 'type': 'image/png'}, 'json-metadata': {'href': 'metadata.json', 'title': 'Metadata', 'type': 'text/json', 'roles': ['metadata']}}",18-Dec,id_004993bd.png,C:\Users\Administrator\Desktop\results\dec18\id_004993bd.png,36,36,0.152777778,0.169444444,0.161111111,651.9941111,651.9941111,2018 Long rains,2018,Long rains
7.1,,2018 LR,Ks_614,Tanzania,6,1,,2018,6.1,25,,6,6,,9,id_004993bd,35.4457815,6,-8.0996181,5.5,,,,-8.099613308,35.44578849,east_african_field_centers_planet_label_004993bd,east_african_field_centers_planet_source_004993bd,2018-06-01T00:00:00.000000Z,,"{""datetime"": ""2018-06-01T00:00:00.000000Z"", ""label:description"": ""Coordinate Labels"", ""label:properties"": null, ""label:type"": ""coordinates""}","{'coordinates': [[35.44396664693334, -8.101414849175683], [35.44396664693334, -8.097821350824313], [35.447596353066665, -8.101414849175683], [35.447596353066665, -8.097821350824313], [35.44396664693334, -8.101414849175683]], 'type': 'polygon'}",Feature,east_african_field_centers_planet_source,"[35.44396664693334, -8.101414849175683, 35.447596353066665, -8.097821350824313]",1.0.0,"{'datetime': '2018-06-01T00:00:00.000000Z', 'platform': 'Planet Labs'}",east_african_field_centers_planet_source_004993bd,"[{'href': '../collection.json', 'rel': 'collection'}, {'href': '../collection.json', 'rel': 'parent'}]","{'jun17': {'href': 'jun17.png', 'type': 'image/png'}, 'dec17': {'href': 'dec17.png', 'type': 'image/png'}, 'jun18': {'href': 'jun18.png', 'type': 'image/png'}, 'dec18': {'href': 'dec18.png', 'type': 'image/png'}, 'json-metadata': {'href': 'metadata.json', 'title': 'Metadata', 'type': 'text/json', 'roles': ['metadata']}}",17-Jun,id_004993bd.png,C:\Users\Administrator\Desktop\results\jun17\id_004993bd.png,36,36,0.152777778,0.169444444,0.161111111,651.9941111,651.9941111,2018 Long rains,2018,Long rains
7.1,,2018 LR,Ks_614,Tanzania,6,1,,2018,6.1,25,,6,6,,9,id_004993bd,35.4457815,6,-8.0996181,5.5,,,,-8.099613308,35.44578849,east_african_field_centers_planet_label_004993bd,east_african_field_centers_planet_source_004993bd,2018-06-01T00:00:00.000000Z,,"{""datetime"": ""2018-06-01T00:00:00.000000Z"", ""label:description"": ""Coordinate Labels"", ""label:properties"": null, ""label:type"": ""coordinates""}","{'coordinates': [[35.44396664693334, -8.101414849175683], [35.44396664693334, -8.097821350824313], [35.447596353066665, -8.101414849175683], [35.447596353066665, -8.097821350824313], [35.44396664693334, -8.101414849175683]], 'type': 'polygon'}",Feature,east_african_field_centers_planet_source,"[35.44396664693334, -8.101414849175683, 35.447596353066665, -8.097821350824313]",1.0.0,"{'datetime': '2018-06-01T00:00:00.000000Z', 'platform': 'Planet Labs'}",east_african_field_centers_planet_source_004993bd,"[{'href': '../collection.json', 'rel': 'collection'}, {'href': '../collection.json', 'rel': 'parent'}]","{'jun17': {'href': 'jun17.png', 'type': 'image/png'}, 'dec17': {'href': 'dec17.png', 'type': 'image/png'}, 'jun18': {'href': 'jun18.png', 'type': 'image/png'}, 'dec18': {'href': 'dec18.png', 'type': 'image/png'}, 'json-metadata': {'href': 'metadata.json', 'title': 'Metadata', 'type': 'text/json', 'roles': ['metadata']}}",18-Jun,id_004993bd.png,C:\Users\Administrator\Desktop\results\jun18\id_004993bd.png,36,36,0.152777778,0.169444444,0.161111111,651.9941111,651.9941111,2018 Long rains,2018,Long rains
